dataset,temp,condition,individual,genotype,paper_genotype,location,num_leaves,plant_width,longest_leaf_length,plant_height,planting_date,rosette_id,rep,round,date,DAP,start_weight,end_weight,weight_added,relative_dap
soil_moisture,16,HW2,20.295_HW2_R3,20.295,NY_30,NYC,4,0,0,0,1/8/25,,3,3,1/21/25,13,95,124.12,29.12,0.19117647058823528
soil_moisture,16,HW2,20.295_HW2_R3,20.295,NY_30,NYC,0,0,0,0,1/8/25,,3,3,1/24/25,16,0,0,0,0.23529411764705882
soil_moisture,16,HW2,20.295_HW2_R3,20.295,NY_30,NYC,6,0,0,0,1/8/25,,3,3,1/27/25,19,103.2,153.07,49.87,0.27941176470588236
soil_moisture,16,HW2,20.295_HW2_R3,20.295,NY_30,NYC,10,1.6,4.1,0,1/8/25,,3,3,2/3/25,26,84,153,69,0.38235294117647056
soil_moisture,16,HW2,20.295_HW2_R3,20.295,NY_30,NYC,12,3.7,9.2,0,1/8/25,,3,3,2/10/25,33,98,153,55,0.4852941176470588
soil_moisture,16,HW2,20.295_HW2_R3,20.295,NY_30,NYC,14,3.8,9.1,0,1/8/25,,3,3,2/14/25,37,100,153,53,0.5441176470588235
soil_moisture,16,HW2,20.295_HW2_R3,20.295,NY_30,NYC,16,3.9,10.1,0,1/8/25,,3,3,2/17/25,40,0,0,0,0.5882352941176471
soil_moisture,16,HW2,20.295_HW3_R3,20.295,NY_30,NYC,2,0,0,0,1/8/25,,3,3,1/15/25,7,121.59,152.64,31.05,0.10294117647058823
soil_moisture,16,HW2,20.295_HW3_R3,20.295,NY_30,NYC,2,0,0,0,1/8/25,,3,3,1/17/25,9,112.74,153.02,40.28,0.1323529411764706
soil_moisture,16,HW2,20.295_HW3_R3,20.295,NY_30,NYC,4,0,0,0,1/8/25,,3,3,1/21/25,13,97.82,153.55,55.73,0.19117647058823528
soil_moisture,16,HW2,20.295_HW3_R3,20.295,NY_30,NYC,6,0,0,0,1/8/25,,3,3,1/24/25,16,108,153,45,0.23529411764705882
soil_moisture,16,LW1,20.295_LW1_R1,20.295,NY_30,NYC,0,0,0,0,1/8/25,,1,3,1/15/25,7,0,0,0,0.10294117647058823
soil_moisture,16,LW1,20.295_LW1_R1,20.295,NY_30,NYC,2,0,0,0,1/8/25,,1,3,1/15/25,7,92.17,99.19,7.02,0.10294117647058823
soil_moisture,16,LW1,20.295_LW1_R1,20.295,NY_30,NYC,2,0,0,0,1/8/25,,1,3,1/17/25,9,90.93,99.57,8.64,0.1323529411764706
soil_moisture,16,LW1,20.295_LW1_R1,20.295,NY_30,NYC,2,0,0,0,1/8/25,,1,3,1/21/25,13,85.93,99.86,13.93,0.19117647058823528
soil_moisture,16,LW1,20.295_LW1_R1,20.295,NY_30,NYC,2,0,0,0,1/8/25,,1,3,1/24/25,16,87,100,13,0.23529411764705882
soil_moisture,16,LW1,20.295_LW1_R1,20.295,NY_30,NYC,4,0,0,0,1/8/25,,1,3,1/27/25,19,85.71,99.77,14.06,0.27941176470588236
soil_moisture,16,LW1,20.295_LW1_R1,20.295,NY_30,NYC,4,0,0,0,1/8/25,,1,3,2/3/25,26,79,99,20,0.38235294117647056
soil_moisture,16,LW1,20.295_LW1_R1,20.295,NY_30,NYC,8,0,0,0,1/8/25,,1,3,2/10/25,33,77,99,22,0.4852941176470588
soil_moisture,16,LW1,20.295_LW1_R1,20.295,NY_30,NYC,8,1.6,3.3,0,1/8/25,,1,3,2/14/25,37,82,99,17,0.5441176470588235
soil_moisture,16,LW1,20.295_LW1_R1,20.295,NY_30,NYC,10,2.3,5.8,0,1/8/25,,1,3,2/17/25,40,81,99,18,0.5882352941176471
soil_moisture,16,LW1,20.295_LW1_R1,20.295,NY_30,NYC,10,2.8,7.9,0,1/8/25,,1,3,2/19/25,42,86,99,13,0.6176470588235294
soil_moisture,16,LW1,20.295_LW1_R1,20.295,NY_30,NYC,12,3.8,9.6,0,1/8/25,,1,3,2/24/25,47,84,99,15,0.6911764705882353
soil_moisture,16,LW1,20.295_LW1_R1,20.295,NY_30,NYC,14,4.5,11.6,0,1/8/25,,1,3,2/28/25,51,78,99,21,0.75
soil_moisture,16,LW1,20.295_LW1_R1,20.295,NY_30,NYC,16,4.5,11.9,0,1/8/25,,1,3,3/3/25,54,80,99,19,0.7941176470588235
soil_moisture,16,LW1,20.295_LW1_R1,20.295,NY_30,NYC,16,4.5,12,0,1/8/25,,1,3,3/10/25,61,58,99,41,0.8970588235294118
soil_moisture,16,LW1,20.295_LW1_R1,20.295,NY_30,NYC,16,4.7,11.9,0,1/8/25,,1,3,3/14/25,65,79,99,20,0.9558823529411765
soil_moisture,16,LW1,20.295_LW1_R2,20.295,NY_30,NYC,0,0,0,0,1/8/25,,2,3,1/15/25,7,0,0,0,0.10294117647058823
soil_moisture,16,LW1,20.295_LW1_R2,20.295,NY_30,NYC,2,0,0,0,1/8/25,,2,3,1/15/25,7,94.36,98.56,4.2,0.10294117647058823
soil_moisture,16,LW1,20.295_LW1_R2,20.295,NY_30,NYC,2,0,0,0,1/8/25,,2,3,1/17/25,9,89.93,101.2,11.27,0.1323529411764706
soil_moisture,16,LW1,20.295_LW1_R2,20.295,NY_30,NYC,2,0,0,0,1/8/25,,2,3,1/21/25,13,84.37,99.36,14.99,0.19117647058823528
soil_moisture,16,LW1,20.295_LW1_R2,20.295,NY_30,NYC,4,0,0,0,1/8/25,,2,3,1/24/25,16,84,100,16,0.23529411764705882
soil_moisture,16,LW1,20.295_LW1_R2,20.295,NY_30,NYC,4,0,0,0,1/8/25,,2,3,1/27/25,19,83.01,99.6,16.59,0.27941176470588236
soil_moisture,16,LW1,20.295_LW1_R2,20.295,NY_30,NYC,6,0,0,0,1/8/25,,2,3,2/3/25,26,74,99,25,0.38235294117647056
soil_moisture,16,LW1,20.295_LW1_R2,20.295,NY_30,NYC,10,1.8,4.5,0,1/8/25,,2,3,2/10/25,33,72,99,27,0.4852941176470588
soil_moisture,16,LW1,20.295_LW1_R2,20.295,NY_30,NYC,10,2.6,7.4,0,1/8/25,,2,3,2/14/25,37,76,99,23,0.5441176470588235
soil_moisture,16,LW1,20.295_LW1_R2,20.295,NY_30,NYC,14,2.7,7.5,0,1/8/25,,2,3,2/17/25,40,75,99,24,0.5882352941176471
soil_moisture,16,LW1,20.295_LW1_R2,20.295,NY_30,NYC,12,3,7.2,0,1/8/25,,2,3,2/19/25,42,84,99,15,0.6176470588235294
soil_moisture,16,LW1,20.295_LW1_R2,20.295,NY_30,NYC,12,3.4,8.1,0,1/8/25,,2,3,2/24/25,47,83,100,17,0.6911764705882353
soil_moisture,16,LW1,20.295_LW1_R2,20.295,NY_30,NYC,12,3.6,9.1,0,1/8/25,,2,3,2/28/25,51,0,0,0,0.75
soil_moisture,16,LW1,20.295_LW1_R3,20.295,NY_30,NYC,0,0,0,0,1/8/25,,3,3,1/15/25,7,0,0,0,0.10294117647058823
soil_moisture,16,LW1,20.295_LW1_R3,20.295,NY_30,NYC,2,0,0,0,1/8/25,,3,3,1/15/25,7,89.67,98.53,8.86,0.10294117647058823
soil_moisture,16,LW1,20.295_LW1_R3,20.295,NY_30,NYC,2,0,0,0,1/8/25,,3,3,1/17/25,9,91.7,99.89,8.19,0.1323529411764706
soil_moisture,16,LW1,20.295_LW1_R3,20.295,NY_30,NYC,4,0,0,0,1/8/25,,3,3,1/21/25,13,85.2,99.48,14.28,0.19117647058823528
soil_moisture,16,LW1,20.295_LW1_R3,20.295,NY_30,NYC,4,0,0,0,1/8/25,,3,3,1/24/25,16,86,99,13,0.23529411764705882
soil_moisture,16,LW1,20.295_LW1_R3,20.295,NY_30,NYC,6,0,0,0,1/8/25,,3,3,1/27/25,19,83.88,99.78,15.9,0.27941176470588236
soil_moisture,16,LW1,20.295_LW1_R3,20.295,NY_30,NYC,8,1.5,5,0,1/8/25,,3,3,2/3/25,26,80,99,19,0.38235294117647056
soil_moisture,16,LW1,20.295_LW1_R3,20.295,NY_30,NYC,12,2.8,7,0,1/8/25,,3,3,2/10/25,33,75,99,24,0.4852941176470588
soil_moisture,16,LW1,20.295_LW1_R3,20.295,NY_30,NYC,14,3.1,8.1,0,1/8/25,,3,3,2/14/25,37,74,99,25,0.5441176470588235
soil_moisture,16,LW1,20.295_LW1_R3,20.295,NY_30,NYC,14,3.4,9.1,0,1/8/25,,3,3,2/17/25,40,76,99,23,0.5882352941176471
soil_moisture,16,LW1,20.295_LW1_R3,20.295,NY_30,NYC,14,3.6,9.4,0,1/8/25,,3,3,2/19/25,42,80,99,19,0.6176470588235294
soil_moisture,16,LW1,20.295_LW1_R3,20.295,NY_30,NYC,14,3.6,9.4,0,1/8/25,,3,3,2/24/25,47,82,99,17,0.6911764705882353
soil_moisture,16,LW1,20.295_LW1_R3,20.295,NY_30,NYC,12,4,9.9,0,1/8/25,,3,3,2/28/25,51,0,0,0,0.75
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,0,0,0,0,1/8/25,,1,3,1/15/25,7,0,0,0,0.10294117647058823
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,2,0,0,0,1/8/25,,1,3,1/15/25,7,107.96,111.46,3.5,0.10294117647058823
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,2,0,0,0,1/8/25,,1,3,1/17/25,9,102.33,111.87,9.54,0.1323529411764706
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,4,0,0,0,1/8/25,,1,3,1/21/25,13,95.69,111.48,15.79,0.19117647058823528
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,6,0,0,0,1/8/25,,1,3,1/24/25,16,96,112,16,0.23529411764705882
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,6,0,0,0,1/8/25,,1,3,1/27/25,19,94.57,111.32,16.75,0.27941176470588236
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,4,0,0,0,1/8/25,,1,3,2/3/25,26,80,111,31,0.38235294117647056
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,10,1.7,5.3,0,1/8/25,,1,3,2/3/25,26,84,112,28,0.38235294117647056
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,6,0,0,0,1/8/25,,1,3,2/10/25,33,93,111,18,0.4852941176470588
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,12,2.8,7.8,0,1/8/25,,1,3,2/10/25,33,77,111,34,0.4852941176470588
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,6,0,0,0,1/8/25,,1,3,2/14/25,37,94,111,17,0.5441176470588235
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,16,3.1,9.3,0,1/8/25,,1,3,2/14/25,37,85,111,26,0.5441176470588235
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,8,1,3.5,0,1/8/25,,1,3,2/17/25,40,94,111,17,0.5882352941176471
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,14,3.3,9.1,0,1/8/25,,1,3,2/17/25,40,84,111,27,0.5882352941176471
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,16,3.4,9,0,1/8/25,,1,3,2/19/25,42,98,111,13,0.6176470588235294
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,10,1.5,4.6,0,1/8/25,,1,3,2/19/25,42,88,111,23,0.6176470588235294
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,16,3.2,9.1,0,1/8/25,,1,3,2/24/25,47,97,111,14,0.6911764705882353
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,10,2.8,6.7,0,1/8/25,,1,3,2/24/25,47,105,125,20,0.6911764705882353
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,12,3.2,8.6,0,1/8/25,,1,3,2/28/25,51,90,112,22,0.75
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,16,2.5,6.1,0,1/8/25,,1,3,2/28/25,51,99,125,26,0.75
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,14,3.6,9.8,0,1/8/25,,1,3,3/3/25,54,88,112,24,0.7941176470588235
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,0,0,0,0,1/8/25,,1,3,3/3/25,54,0,0,0,0.7941176470588235
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,20,4,11.1,0,1/8/25,,1,3,3/10/25,61,61,111,50,0.8970588235294118
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,0,0,0,0,1/8/25,,1,3,3/10/25,61,0,0,0,0.8970588235294118
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,20,4.5,11.1,0,1/8/25,,1,3,3/14/25,65,89,110,21,0.9558823529411765
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,0,0,0,0,1/8/25,,1,3,3/14/25,65,0,0,0,0.9558823529411765
soil_moisture,16,LW2,20.295_LW2_R1,20.295,NY_30,NYC,0,0,0,0,1/8/25,,1,3,3/17/25,68,0,0,0,1
soil_moisture,16,LW2,20.295_LW2_R2,20.295,NY_30,NYC,0,0,0,0,1/8/25,,2,3,1/15/25,7,0,0,0,0.10294117647058823
soil_moisture,16,LW2,20.295_LW2_R2,20.295,NY_30,NYC,0,0,0,0,1/8/25,,2,3,1/15/25,7,103.04,111.92,8.88,0.10294117647058823
soil_moisture,16,LW2,20.295_LW2_R2,20.295,NY_30,NYC,2,0,0,0,1/8/25,,2,3,1/17/25,9,103.27,111.59,8.32,0.1323529411764706
soil_moisture,16,LW2,20.295_LW2_R2,20.295,NY_30,NYC,2,0,0,0,1/8/25,,2,3,1/21/25,13,102.51,111.89,9.38,0.19117647058823528
soil_moisture,16,LW2,20.295_LW2_R2,20.295,NY_30,NYC,2,0,0,0,1/8/25,,2,3,1/24/25,16,92,112,20,0.23529411764705882
soil_moisture,16,LW2,20.295_LW2_R2,20.295,NY_30,NYC,0,0,0,0,1/8/25,,2,3,1/27/25,19,0,0,0,0.27941176470588236
soil_moisture,16,LW2,20.295_LW2_R3,20.295,NY_30,NYC,0,0,0,0,1/8/25,,3,3,1/15/25,7,0,0,0,0.10294117647058823
soil_moisture,16,LW2,20.295_LW2_R3,20.295,NY_30,NYC,6,1.6,5.4,0,1/8/25,,3,3,2/3/25,26,92,111,19,0.38235294117647056
soil_moisture,16,LW2,20.295_LW2_R3,20.295,NY_30,NYC,10,1.6,5.2,0,1/8/25,,3,3,2/10/25,33,91,111,20,0.4852941176470588
soil_moisture,16,LW2,20.295_LW2_R3,20.295,NY_30,NYC,10,2.1,5.8,0,1/8/25,,3,3,2/14/25,37,93,111,18,0.5441176470588235
soil_moisture,16,LW2,20.295_LW2_R3,20.295,NY_30,NYC,10,2.5,6.2,0,1/8/25,,3,3,2/17/25,40,91,111,20,0.5882352941176471
soil_moisture,16,LW2,20.295_LW2_R3,20.295,NY_30,NYC,12,3.2,8.2,0,1/8/25,,3,3,2/19/25,42,99,111,12,0.6176470588235294
soil_moisture,16,LW2,20.295_LW2_R3,20.295,NY_30,NYC,14,3.6,9.1,0,1/8/25,,3,3,2/24/25,47,0,0,0,0.6911764705882353
soil_moisture,16,LW2,20.295_LW2_R3,20.295,NY_30,NYC,0,0,0,0,1/8/25,,3,3,2/28/25,51,0,0,0,0.75
soil_moisture,16,LW2,20.295_LW2_R3,20.295,NY_30,NYC,18,3.9,12,0,1/8/25,,3,3,3/3/25,54,89,113,24,0.7941176470588235
soil_moisture,16,Control,22_C_R1,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,1,3,1/15/25,7,0,0,0,0.1206896551724138
soil_moisture,16,Control,22_C_R1,Soupspoon22,MI_34,LAN,2,0,0,0,1/8/25,,1,3,1/16/25,8,0,0,0,0.13793103448275862
soil_moisture,16,Control,22_C_R1,Soupspoon22,MI_34,LAN,2,0,0,0,1/8/25,,1,3,1/17/25,9,106.64,125.72,19.08,0.15517241379310345
soil_moisture,16,Control,22_C_R1,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,1,3,1/21/25,13,0,0,0,0.22413793103448276
soil_moisture,16,Control,22_C_R1,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,1,3,1/24/25,16,101,126,25,0.27586206896551724
soil_moisture,16,Control,22_C_R1,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,1,3,1/27/25,19,0,0,0,0.3275862068965517
soil_moisture,16,Control,22_C_R2,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,2,3,1/15/25,7,0,0,0,0.1206896551724138
soil_moisture,16,Control,22_C_R3,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,3,3,1/15/25,7,0,0,0,0.1206896551724138
soil_moisture,16,HW1,22_HW1_R1,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,1,3,1/15/25,7,0,0,0,0.1206896551724138
soil_moisture,16,HW1,22_HW1_R1,Soupspoon22,MI_34,LAN,2,0,0,0,1/8/25,,1,3,1/17/25,9,117.3,139.12,21.82,0.15517241379310345
soil_moisture,16,HW1,22_HW1_R1,Soupspoon22,MI_34,LAN,2,0,0,0,1/8/25,,1,3,1/21/25,13,106.18,139.72,33.54,0.22413793103448276
soil_moisture,16,HW1,22_HW1_R1,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,1,3,1/24/25,16,111,139,28,0.27586206896551724
soil_moisture,16,HW1,22_HW1_R1,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,1,3,1/27/25,19,0,0,0,0.3275862068965517
soil_moisture,16,HW1,22_HW1_R2,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,2,3,1/15/25,7,0,0,0,0.1206896551724138
soil_moisture,16,HW1,22_HW1_R3,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,3,3,1/15/25,7,0,0,0,0.1206896551724138
soil_moisture,16,HW2,22_HW2_R1,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,1,3,1/15/25,7,0,0,0,0.1206896551724138
soil_moisture,16,HW2,22_HW2_R2,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,2,3,1/15/25,7,0,0,0,0.1206896551724138
soil_moisture,16,HW2,22_HW2_R3,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,3,3,1/15/25,7,0,0,0,0.1206896551724138
soil_moisture,16,LW1,22_LW1_R1,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,1,3,1/15/25,7,0,0,0,0.1206896551724138
soil_moisture,16,LW1,22_LW1_R2,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,2,3,1/15/25,7,0,0,0,0.1206896551724138
soil_moisture,16,LW1,22_LW1_R3,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,3,3,1/15/25,7,0,0,0,0.1206896551724138
soil_moisture,16,LW2,22_LW2_R1,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,1,3,1/15/25,7,0,0,0,0.1206896551724138
soil_moisture,16,LW2,22_LW2_R2,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,2,3,1/15/25,7,0,0,0,0.1206896551724138
soil_moisture,16,LW2,22_LW2_R3,Soupspoon22,MI_34,LAN,0,0,0,0,1/8/25,,3,3,1/15/25,7,0,0,0,0.1206896551724138
soil_moisture,16,HW1,29_HW1_R2,Soupspoon29,MI_31,LAN,2,0,0,0,1/8/25,,2,3,1/15/25,7,140.29,140.29,0,0.1076923076923077
soil_moisture,16,HW1,29_HW1_R2,Soupspoon29,MI_31,LAN,2,0,0,0,1/8/25,,2,3,1/17/25,9,117.53,139.27,21.74,0.13846153846153847
soil_moisture,16,HW1,29_HW1_R2,Soupspoon29,MI_31,LAN,4,0,0,0,1/8/25,,2,3,1/21/25,13,106.54,139.5,32.96,0.2
soil_moisture,16,HW1,29_HW1_R2,Soupspoon29,MI_31,LAN,4,0,0,0,1/8/25,,2,3,1/24/25,16,111,139,28,0.24615384615384617
soil_moisture,16,HW1,29_HW1_R2,Soupspoon29,MI_31,LAN,6,0,0,0,1/8/25,,2,3,1/27/25,19,109.86,139.69,29.83,0.2923076923076923
soil_moisture,16,HW1,29_HW1_R2,Soupspoon29,MI_31,LAN,8,1.7,5.2,0,1/8/25,,2,3,2/3/25,26,100,125,25,0.4
soil_moisture,16,HW1,29_HW1_R2,Soupspoon29,MI_31,LAN,12,3.2,9.5,0,1/8/25,,2,3,2/10/25,33,91,139,48,0.5076923076923077
soil_moisture,16,HW1,29_HW1_R2,Soupspoon29,MI_31,LAN,14,4,11.3,0,1/8/25,,2,3,2/14/25,37,105,139,34,0.5692307692307692
soil_moisture,16,HW1,29_HW1_R2,Soupspoon29,MI_31,LAN,16,4.5,11.3,0,1/8/25,,2,3,2/17/25,40,0,0,0,0.6153846153846154
soil_moisture,16,HW1,29_HW1_R2,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,2,3,2/19/25,42,0,0,0,0.6461538461538462
soil_moisture,16,HW1,29_HW1_R2,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,2,3,,-45665,0,0,0,-702.5384615384615
soil_moisture,16,HW1,29_HW1_R2,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,2,3,2/28/25,51,0,0,0,0.7846153846153846
soil_moisture,16,HW1,29_HW1_R2,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,2,3,3/3/25,54,0,0,0,0.8307692307692308
soil_moisture,16,HW1,29_HW1_R2,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,2,3,3/10/25,61,0,0,0,0.9384615384615385
soil_moisture,16,HW1,29_HW1_R2,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,2,3,3/14/25,65,0,0,0,1
soil_moisture,16,HW2,29_HW2_R3,Soupspoon29,MI_31,LAN,2,0,0,0,1/8/25,,3,3,1/24/25,16,0,0,0,0.24615384615384617
soil_moisture,16,HW2,29_HW2_R3,Soupspoon29,MI_31,LAN,4,0,0,0,1/8/25,,3,3,1/27/25,19,105.24,153.48,48.24,0.2923076923076923
soil_moisture,16,HW2,29_HW2_R3,Soupspoon29,MI_31,LAN,6,0,0,0,1/8/25,,3,3,2/3/25,26,100,153,53,0.4
soil_moisture,16,HW2,29_HW2_R3,Soupspoon29,MI_31,LAN,10,2.7,6.9,0,1/8/25,,3,3,2/10/25,33,100,154,54,0.5076923076923077
soil_moisture,16,HW2,29_HW2_R3,Soupspoon29,MI_31,LAN,12,4.1,10.7,0,1/8/25,,3,3,2/14/25,37,106,153,47,0.5692307692307692
soil_moisture,16,HW2,29_HW2_R3,Soupspoon29,MI_31,LAN,14,4,11.9,0,1/8/25,,3,3,2/17/25,40,110,153,43,0.6153846153846154
soil_moisture,16,HW2,29_HW2_R3,Soupspoon29,MI_31,LAN,14,4.1,11.6,0,1/8/25,,3,3,2/19/25,42,114,153,39,0.6461538461538462
soil_moisture,16,HW2,29_HW2_R3,Soupspoon29,MI_31,LAN,14,4.6,12.2,0,1/8/25,,3,3,2/24/25,47,115,153,38,0.7230769230769231
soil_moisture,16,HW2,29_HW2_R3,Soupspoon29,MI_31,LAN,16,5,12.6,0,1/8/25,,3,3,2/28/25,51,110,154,44,0.7846153846153846
soil_moisture,16,HW2,29_HW2_R3,Soupspoon29,MI_31,LAN,16,5.2,13.2,0,1/8/25,,3,3,3/3/25,54,118,153,35,0.8307692307692308
soil_moisture,16,HW2,29_HW2_R3,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,3,3,3/10/25,61,0,0,0,0.9384615384615385
soil_moisture,16,HW2,29_HW2_R3,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,3,3,3/14/25,65,0,0,0,1
soil_moisture,16,Control,29A_C_R1,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,1,3,1/15/25,7,0,0,0,0.1076923076923077
soil_moisture,16,Control,29A_C_R2,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,2,3,1/15/25,7,0,0,0,0.1076923076923077
soil_moisture,16,Control,29A_C_R3,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,3,3,1/15/25,7,0,0,0,0.1076923076923077
soil_moisture,16,HW1,29A_HW1_R1,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,1,3,1/15/25,7,0,0,0,0.1076923076923077
soil_moisture,16,HW1,29A_HW1_R2,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,2,3,1/15/25,7,0,0,0,0.1076923076923077
soil_moisture,16,HW1,29A_HW1_R3,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,3,3,1/15/25,7,0,0,0,0.1076923076923077
soil_moisture,16,HW2,29A_HW2_R1,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,1,3,1/15/25,7,0,0,0,0.1076923076923077
soil_moisture,16,HW2,29A_HW2_R2,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,2,3,1/15/25,7,0,0,0,0.1076923076923077
soil_moisture,16,HW2,29A_HW2_R3,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,3,3,1/15/25,7,0,0,0,0.1076923076923077
soil_moisture,16,LW1,29A_LW1_R1,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,1,3,1/15/25,7,0,0,0,0.1076923076923077
soil_moisture,16,LW1,29A_LW1_R2,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,2,3,1/15/25,7,0,0,0,0.1076923076923077
soil_moisture,16,LW1,29A_LW1_R3,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,3,3,1/15/25,7,0,0,0,0.1076923076923077
soil_moisture,16,LW2,29A_LW2_R1,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,1,3,1/15/25,7,0,0,0,0.1076923076923077
soil_moisture,16,LW2,29A_LW2_R2,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,2,3,1/15/25,7,0,0,0,0.1076923076923077
soil_moisture,16,LW2,29A_LW2_R3,Soupspoon29,MI_31,LAN,0,0,0,0,1/8/25,,3,3,1/15/25,7,0,0,0,0.1076923076923077
soil_moisture,16,Control,39_C_R1,Magnolia39,MI_36,LAN,0,0,0,0,1/8/25,,1,3,1/15/25,7,0,0,0,0.07
soil_moisture,16,Control,39_C_R1,Magnolia39,MI_36,LAN,2,0,0,0,1/8/25,,1,3,1/16/25,8,0,0,0,0.08
soil_moisture,16,Control,39_C_R1,Magnolia39,MI_36,LAN,2,0,0,0,1/8/25,,1,3,1/17/25,9,122.25,125.27,3.02,0.09
soil_moisture,16,Control,39_C_R1,Magnolia39,MI_36,LAN,0,0,0,0,1/8/25,,1,3,1/21/25,13,0,0,0,0.13
soil_moisture,16,Control,39_C_R1,Magnolia39,MI_36,LAN,2,0,0,0,1/8/25,,1,3,1/24/25,16,97,125,28,0.16
soil_moisture,16,Control,39_C_R1,Magnolia39,MI_36,LAN,6,0,0,0,1/8/25,,1,3,1/27/25,19,95.45,125.79,30.34,0.19
soil_moisture,16,Control,39_C_R1,Magnolia39,MI_36,LAN,4,0,0,0,1/8/25,,1,3,2/3/25,26,88,156,68,0.26
soil_moisture,16,Control,39_C_R1,Magnolia39,MI_36,LAN,6,0,0,0,1/8/25,,1,3,2/10/25,33,86,125,39,0.33
soil_moisture,16,Control,39_C_R1,Magnolia39,MI_36,LAN,10,1.8,4.7,0,1/8/25,,1,3,2/14/25,37,91,125,34,0.37
soil_moisture,16,Control,39_C_R1,Magnolia39,MI_36,LAN,12,2,5.8,0,1/8/25,,1,3,2/17/25,40,91,125,34,0.4
